"tag","url"
"励志","http://music.taihe.com/songlist/519369826"
"华语","http://music.taihe.com/songlist/519155305"
"流行","http://music.taihe.com/songlist/519155305"
"美好","http://music.taihe.com/songlist/519155305"
"华语","http://music.taihe.com/songlist/354332846"
"说唱","http://music.taihe.com/songlist/354332846"
"夜晚","http://music.taihe.com/songlist/354332846"
"民谣","http://music.taihe.com/songlist/363772018"
"夜晚","http://music.taihe.com/songlist/363772018"
"安静","http://music.taihe.com/songlist/363772018"
"华语","http://music.taihe.com/songlist/365490572"
"古风","http://music.taihe.com/songlist/365490572"
"美好","http://music.taihe.com/songlist/365490572"
"华语","http://music.taihe.com/songlist/517798989"
"流行","http://music.taihe.com/songlist/517798989"
"治愈","http://music.taihe.com/songlist/517798989"
"流行","http://music.taihe.com/songlist/364945442"
"华语","http://music.taihe.com/songlist/364945442"
"影视原声","http://music.taihe.com/songlist/364945442"
"华语","http://music.taihe.com/songlist/518462337"
"悲伤","http://music.taihe.com/songlist/518462337"
"伤感","http://music.taihe.com/songlist/518462337"
"古风","http://music.taihe.com/songlist/5327"
"华语","http://music.taihe.com/songlist/365365202"
"影视原声","http://music.taihe.com/songlist/365365202"
"经典","http://music.taihe.com/songlist/365365202"
"华语","http://music.taihe.com/songlist/497397440"
"古风","http://music.taihe.com/songlist/497397440"
"思念","http://music.taihe.com/songlist/497397440"
"华语","http://music.taihe.com/songlist/518202364"
"古风","http://music.taihe.com/songlist/518202364"
"思念","http://music.taihe.com/songlist/518202364"
"古风","http://music.taihe.com/songlist/495259867"
"游戏","http://music.taihe.com/songlist/495259867"
"华语","http://music.taihe.com/songlist/518464994"
"流行","http://music.taihe.com/songlist/518464994"
"美好","http://music.taihe.com/songlist/518464994"
"华语","http://music.taihe.com/songlist/518768195"
"怀旧","http://music.taihe.com/songlist/518768195"
"KTV","http://music.taihe.com/songlist/518768195"
"古风","http://music.taihe.com/songlist/5072"
"古风","http://music.taihe.com/songlist/6657"
"华语","http://music.taihe.com/songlist/516704436"
"怀旧","http://music.taihe.com/songlist/516704436"
"流行","http://music.taihe.com/songlist/516704436"
"流行","http://music.taihe.com/songlist/5195"
"伤感","http://music.taihe.com/songlist/5195"
"华语","http://music.taihe.com/songlist/405523216"
"古风","http://music.taihe.com/songlist/405523216"
"伤感","http://music.taihe.com/songlist/405523216"
"华语","http://music.taihe.com/songlist/516511553"
"怀旧","http://music.taihe.com/songlist/516511553"
"华语","http://music.taihe.com/songlist/516803369"
"怀旧","http://music.taihe.com/songlist/516803369"
"华语","http://music.taihe.com/songlist/365183557"
"流行","http://music.taihe.com/songlist/365183557"
"治愈","http://music.taihe.com/songlist/365183557"
"浪漫","http://music.taihe.com/songlist/374946152"
"美好","http://music.taihe.com/songlist/374946152"
"华语","http://music.taihe.com/songlist/517944883"
"流行","http://music.taihe.com/songlist/517944883"
"流行","http://music.taihe.com/songlist/365408623"
"快乐","http://music.taihe.com/songlist/365408623"
"美好","http://music.taihe.com/songlist/365408623"
"华语","http://music.taihe.com/songlist/516265348"
"古风","http://music.taihe.com/songlist/516265348"
"安静","http://music.taihe.com/songlist/516265348"
"华语","http://music.taihe.com/songlist/354922361"
"民族","http://music.taihe.com/songlist/354922361"
"伤感","http://music.taihe.com/songlist/354922361"
"古典","http://music.taihe.com/songlist/514437104"
"欧美","http://music.taihe.com/songlist/514437104"
"华语","http://music.taihe.com/songlist/363634684"
"怀旧","http://music.taihe.com/songlist/363634684"
"经典","http://music.taihe.com/songlist/363634684"
"独立","http://music.taihe.com/songlist/6126"
"华语","http://music.taihe.com/songlist/512303299"
"摇滚","http://music.taihe.com/songlist/512303299"
"兴奋","http://music.taihe.com/songlist/512303299"
"影视原声","http://music.taihe.com/songlist/511754033"
"怀旧","http://music.taihe.com/songlist/511754033"
"经典","http://music.taihe.com/songlist/511754033"
"古风","http://music.taihe.com/songlist/6397"
"华语","http://music.taihe.com/songlist/504508142"
"流行","http://music.taihe.com/songlist/504508142"
"伤感","http://music.taihe.com/songlist/504508142"
"华语","http://music.taihe.com/songlist/516704369"
"怀旧","http://music.taihe.com/songlist/516704369"
"华语","http://music.taihe.com/songlist/516701560"
"流行","http://music.taihe.com/songlist/516701560"
"寂寞","http://music.taihe.com/songlist/516701560"
"华语","http://music.taihe.com/songlist/495257887"
"流行","http://music.taihe.com/songlist/495257887"
"说唱","http://music.taihe.com/songlist/495257887"
"华语","http://music.taihe.com/songlist/519155862"
"流行","http://music.taihe.com/songlist/519155862"
"美好","http://music.taihe.com/songlist/519155862"
"华语","http://music.taihe.com/songlist/354800567"
"古风","http://music.taihe.com/songlist/354800567"
"古风","http://music.taihe.com/songlist/365580514"
"寂寞","http://music.taihe.com/songlist/365580514"
"华语","http://music.taihe.com/songlist/365365411"
"流行","http://music.taihe.com/songlist/365365411"
"伤感","http://music.taihe.com/songlist/365365411"
"华语","http://music.taihe.com/songlist/365153850"
"古风","http://music.taihe.com/songlist/365153850"
"感动","http://music.taihe.com/songlist/365153850"
"古风","http://music.taihe.com/songlist/365715526"
"伤感","http://music.taihe.com/songlist/365715526"
"感动","http://music.taihe.com/songlist/365715526"
"流行","http://music.taihe.com/songlist/2212"
"华语","http://music.taihe.com/songlist/2212"
"华语","http://music.taihe.com/songlist/512588655"
"古风","http://music.taihe.com/songlist/512588655"
"悲伤","http://music.taihe.com/songlist/512588655"
"华语","http://music.taihe.com/songlist/6523"
"流行","http://music.taihe.com/songlist/6523"
"美好","http://music.taihe.com/songlist/6523"
"华语","http://music.taihe.com/songlist/512581314"
"流行","http://music.taihe.com/songlist/512581314"
"悲伤","http://music.taihe.com/songlist/512581314"
"民谣","http://music.taihe.com/songlist/5175"
"华语","http://music.taihe.com/songlist/365258088"
"流行","http://music.taihe.com/songlist/365258088"
"伤感","http://music.taihe.com/songlist/365258088"
"伤感","http://music.taihe.com/songlist/6745"
"网络歌曲","http://music.taihe.com/songlist/6745"
"华语","http://music.taihe.com/songlist/6591"
"思念","http://music.taihe.com/songlist/6591"
"华语","http://music.taihe.com/songlist/365505126"
"民谣","http://music.taihe.com/songlist/365505126"
"快乐","http://music.taihe.com/songlist/365505126"
"华语","http://music.taihe.com/songlist/364076316"
"民谣","http://music.taihe.com/songlist/364076316"
"流行","http://music.taihe.com/songlist/364076316"
"华语","http://music.taihe.com/songlist/365688885"
"流行","http://music.taihe.com/songlist/365688885"
"经典","http://music.taihe.com/songlist/365688885"
"华语","http://music.taihe.com/songlist/512210012"
"流行","http://music.taihe.com/songlist/512210012"
"怀旧","http://music.taihe.com/songlist/512210012"
"华语","http://music.taihe.com/songlist/364077827"
"影视原声","http://music.taihe.com/songlist/364077827"
"流行","http://music.taihe.com/songlist/364077827"
"华语","http://music.taihe.com/songlist/504696523"
"流行","http://music.taihe.com/songlist/504696523"
"夜晚","http://music.taihe.com/songlist/504696523"
"现场","http://music.taihe.com/songlist/3167"
"民谣","http://music.taihe.com/songlist/3167"
"华语","http://music.taihe.com/songlist/365713916"
"古风","http://music.taihe.com/songlist/365713916"
"流行","http://music.taihe.com/songlist/365713916"
"华语","http://music.taihe.com/songlist/354419172"
"流行","http://music.taihe.com/songlist/354419172"
"古风","http://music.taihe.com/songlist/354419172"
"华语","http://music.taihe.com/songlist/517633655"
"怀旧","http://music.taihe.com/songlist/517633655"
"校园","http://music.taihe.com/songlist/517633655"
"华语","http://music.taihe.com/songlist/365540884"
"古风","http://music.taihe.com/songlist/365540884"
"华语","http://music.taihe.com/songlist/518470014"
"流行","http://music.taihe.com/songlist/518470014"
"快乐","http://music.taihe.com/songlist/518470014"
"思念","http://music.taihe.com/songlist/517802404"
"华语","http://music.taihe.com/songlist/517802404"
"寂寞","http://music.taihe.com/songlist/517802404"
"古风","http://music.taihe.com/songlist/6001"
"流行","http://music.taihe.com/songlist/516761328"
"美好","http://music.taihe.com/songlist/516761328"
"经典","http://music.taihe.com/songlist/516761328"
"华语","http://music.taihe.com/songlist/512156569"
"说唱","http://music.taihe.com/songlist/512156569"
"快乐","http://music.taihe.com/songlist/512156569"
"华语","http://music.taihe.com/songlist/365555585"
"民谣","http://music.taihe.com/songlist/365555585"
"美好","http://music.taihe.com/songlist/365555585"
"华语","http://music.taihe.com/songlist/517498543"
"说唱","http://music.taihe.com/songlist/517498543"
"散步","http://music.taihe.com/songlist/517498543"
"华语","http://music.taihe.com/songlist/513401969"
"古风","http://music.taihe.com/songlist/513401969"
"悲伤","http://music.taihe.com/songlist/513401969"
"华语","http://music.taihe.com/songlist/519156887"
"美好","http://music.taihe.com/songlist/519156887"
"旅行","http://music.taihe.com/songlist/519156887"
"治愈","http://music.taihe.com/songlist/517289918"
"华语","http://music.taihe.com/songlist/517289918"
"流行","http://music.taihe.com/songlist/517289918"
"古风","http://music.taihe.com/songlist/5768"
"游戏","http://music.taihe.com/songlist/5768"
"流行","http://music.taihe.com/songlist/5768"
"华语","http://music.taihe.com/songlist/517338786"
"流行","http://music.taihe.com/songlist/517338786"
"KTV","http://music.taihe.com/songlist/517338786"
"古风","http://music.taihe.com/songlist/6727"
"治愈","http://music.taihe.com/songlist/6727"
"感动","http://music.taihe.com/songlist/6727"
"华语","http://music.taihe.com/songlist/365525484"
"古风","http://music.taihe.com/songlist/365525484"
"古风","http://music.taihe.com/songlist/5617"
"经典","http://music.taihe.com/songlist/5617"
"华语","http://music.taihe.com/songlist/518403552"
"古风","http://music.taihe.com/songlist/518403552"
"思念","http://music.taihe.com/songlist/518403552"
"古风","http://music.taihe.com/songlist/509364517"
"ACG","http://music.taihe.com/songlist/509364517"
"流行","http://music.taihe.com/songlist/509364517"
"古风","http://music.taihe.com/songlist/497887086"
"华语","http://music.taihe.com/songlist/509363246"
"古风","http://music.taihe.com/songlist/509363246"
"华语","http://music.taihe.com/songlist/367218747"
"古风","http://music.taihe.com/songlist/367218747"
"安静","http://music.taihe.com/songlist/367218747"
"华语","http://music.taihe.com/songlist/354923633"
"古风","http://music.taihe.com/songlist/354923633"
"伤感","http://music.taihe.com/songlist/354923633"
"流行","http://music.taihe.com/songlist/354332843"
"华语","http://music.taihe.com/songlist/354332843"
"古风","http://music.taihe.com/songlist/354332843"
"华语","http://music.taihe.com/songlist/512172644"
"古风","http://music.taihe.com/songlist/512172644"
"寂寞","http://music.taihe.com/songlist/512172644"
"爵士","http://music.taihe.com/songlist/645"
"欧美","http://music.taihe.com/songlist/645"
"浪漫","http://music.taihe.com/songlist/645"
"华语","http://music.taihe.com/songlist/354370738"
"流行","http://music.taihe.com/songlist/354370738"
"悲伤","http://music.taihe.com/songlist/354370738"
"民族","http://music.taihe.com/songlist/713"
"器乐","http://music.taihe.com/songlist/713"
"安静","http://music.taihe.com/songlist/713"
"古典","http://music.taihe.com/songlist/4082"
"轻音乐","http://music.taihe.com/songlist/4082"
"运动","http://music.taihe.com/songlist/4205"
"经典","http://music.taihe.com/songlist/4205"
"纯音乐","http://music.taihe.com/songlist/509267810"
"爵士","http://music.taihe.com/songlist/509267810"
"经典","http://music.taihe.com/songlist/509267810"
"欧美","http://music.taihe.com/songlist/512005778"
"雷鬼","http://music.taihe.com/songlist/512005778"
"运动","http://music.taihe.com/songlist/512005778"
"励志","http://music.taihe.com/songlist/993"
"经典","http://music.taihe.com/songlist/993"
"安静","http://music.taihe.com/songlist/5114"
"放松","http://music.taihe.com/songlist/5114"
"清新","http://music.taihe.com/songlist/5114"
"欧美","http://music.taihe.com/songlist/363712426"
"流行","http://music.taihe.com/songlist/363712426"
"榜单","http://music.taihe.com/songlist/363712426"
"流行","http://music.taihe.com/songlist/516976310"
"华语","http://music.taihe.com/songlist/516976310"
"安静","http://music.taihe.com/songlist/516976310"
"治愈","http://music.taihe.com/songlist/870"
"轻音乐","http://music.taihe.com/songlist/870"
"励志","http://music.taihe.com/songlist/870"
"粤语","http://music.taihe.com/songlist/364068922"
"怀旧","http://music.taihe.com/songlist/364068922"
"流行","http://music.taihe.com/songlist/364068922"
"经典","http://music.taihe.com/songlist/1947"
"怀旧","http://music.taihe.com/songlist/1947"
"流行","http://music.taihe.com/songlist/1947"
"欧美","http://music.taihe.com/songlist/514304873"
"快乐","http://music.taihe.com/songlist/514304873"
"流行","http://music.taihe.com/songlist/514304873"
"华语","http://music.taihe.com/songlist/5125"
"经典","http://music.taihe.com/songlist/5125"
"流行","http://music.taihe.com/songlist/2403"
