"url","name","area","birthday","xingzuo","hot_fre","cover"
"http://music.taihe.com/artist/1086","郑源","中国","1982-11-02","(天蝎座)","804","http://qukufile2.qianqian.com/data2/pic/c68708e3afe831888c6a17937db4bfeb/608700161/608700161.jpg"
"http://music.taihe.com/artist/1088","林志颖","台湾","1974-10-15","(天秤座)","213","http://qukufile2.qianqian.com/data2/pic/246585375/246585375.jpg"
"http://music.taihe.com/artist/1090","王杰","香港","1962-10-20","(天秤座)","964","http://qukufile2.qianqian.com/data2/pic/246709740/246709740.jpg"
"http://music.taihe.com/artist/1091","邓丽君","台湾","1953-01-29","(水瓶座)","7149","http://qukufile2.qianqian.com/data2/pic/246707406/246707406.jpg"
"http://music.taihe.com/artist/1092","张国荣","香港","1956-09-12","(处女座)","11.57万","http://qukufile2.qianqian.com/data2/pic/c9f80d9ae4ac977badaeb16599fdb287/580365887/580365887.jpg"
"http://music.taihe.com/artist/1093","林依晨","台湾","1982-10-29","(天蝎座)","808","http://qukufile2.qianqian.com/data2/pic/86377661/86377661.jpg"
"http://music.taihe.com/artist/109381005","胡莎莎","中国","1987-09-20","1987-09-20","122","http://qukufile2.qianqian.com/data2/pic/66b489ec001f0f87757cf0473dd059a0/608306533/608306533.jpg"
"http://music.taihe.com/artist/1094","任贤齐","台湾","1966-06-23","(巨蟹座)","21.87万","http://qukufile2.qianqian.com/data2/pic/246709489/246709489.jpg"
"http://music.taihe.com/artist/1095","梁静茹","马来西亚","1978-06-16","(双子座)","16.64万","http://qukufile2.qianqian.com/data2/pic/ad87603bb29cc5ac6ef5945582d56cdd/580337204/580337204.jpg"
"http://music.taihe.com/artist/1096","黄晓明","中国","1977-11-13","(天蝎座)","941","http://qukufile2.qianqian.com/data2/music/9FD2B4CEA26DC1FDAB240148BEE4F3FD/252052130/252052130.jpg"
"http://music.taihe.com/artist/1097","周华健","香港","1960-12-22","(摩羯座)","38.10万","http://qukufile2.qianqian.com/data2/pic/d06f59a51303f15f86a801b0e0c64f76/580384071/580384071.jpg"
"http://music.taihe.com/artist/1098","五月天","台湾","1997-03-29","(白羊座)","8.33万","http://qukufile2.qianqian.com/data2/pic/c866b4e2c57ea4b11b85a2a4f75d474d/533504710/533504710.jpg"
"http://music.taihe.com/artist/1099","容祖儿","香港","1980-06-16","(双子座)","1482","http://qukufile2.qianqian.com/data2/pic/246680918/246680918.jpg"
"http://music.taihe.com/artist/1100","Beyond","香港","1983","1983","7.34万","http://qukufile2.qianqian.com/data2/pic/8876f3d44df7664a1cd9cd1d15d88071/580370070/580370070.jpg"
"http://music.taihe.com/artist/1101","梅艳芳","香港","1963-10-10","(天秤座)","708","http://qukufile2.qianqian.com/data2/pic/09f1295ed50f567374e2ed47fddc35a2/583592099/583592099.jpg"
"http://music.taihe.com/artist/1103","胡彦斌","中国","1983-07-04","(巨蟹座)","1.75万","http://qukufile2.qianqian.com/data2/pic/246707674/246707674.jpg"
"http://music.taihe.com/artist/1104","陶喆","美国","1969-07-11","(巨蟹座)","199","http://qukufile2.qianqian.com/data2/pic/246709714/246709714.jpg"
"http://music.taihe.com/artist/1104939","2PM","韩国","不详","不详","19","http://qukufile2.qianqian.com/data2/pic/123238066/123238066.jpg"
"http://music.taihe.com/artist/1105","古巨基","香港","1972-08-18","(狮子座)","130","http://qukufile2.qianqian.com/data2/music/F759150956B3E54BCFCE26F67E5F87F9/252052174/252052174.jpg"
"http://music.taihe.com/artist/1105080","吴俊余","中国","1993-03-07","(双鱼座)","4","http://qukufile2.qianqian.com/data2/pic/5b38ea50199b69cba8f78ce2529c5a41/610697770/610697770.jpg"
"http://music.taihe.com/artist/1107","王力宏","台湾","1976-05-17","(金牛座)","1.44万","http://qukufile2.qianqian.com/data2/pic/246709767/246709767.jpg"
"http://music.taihe.com/artist/1108","成龙","香港","1954-04-07","(白羊座)","3.54万","http://qukufile2.qianqian.com/data2/pic/f4aecdf6f925cedc52e1d22dde153326/580366323/580366323.jpg"
"http://music.taihe.com/artist/11084323","西游乐队","中国","不详","不详","1","http://qukufile2.qianqian.com/data2/pic/ef61a7553f4281b2a2cf0b8ba771c96f/266610930/266610930.jpg"
"http://music.taihe.com/artist/1109","阿桑","台湾","1975-02-28","(双鱼座)","263","http://qukufile2.qianqian.com/data2/pic/246669600/246669600.jpg"
"http://music.taihe.com/artist/1111","陈小春","香港","1967-07-08","(巨蟹座)","2752","http://qukufile2.qianqian.com/data2/pic/246707052/246707052.jpg"
"http://music.taihe.com/artist/1111998","Kelly Sweet","美国","1988-03-29","(白羊座)","5","http://qukufile2.qianqian.com/data2/music/1088BAF1ABC2E0230C40375D47351A3E/252138606/252138606.jpg"
"http://music.taihe.com/artist/1112","光良","马来西亚","1970-08-30","(处女座)","3.85万","http://qukufile2.qianqian.com/data2/pic/81873f2f3af83f502bdf4f60995cecef/580363193/580363193.jpg"
"http://music.taihe.com/artist/1113","黄征","中国","1973-12-12","(射手座)","8210","http://qukufile2.qianqian.com/data2/pic/6ea92d8c7af14bfbb5bf6de8dc8f4b10/580387531/580387531.jpg"
"http://music.taihe.com/artist/1113294","吴彦凝","中国","1984-05-07","(金牛座)","163","http://qukufile2.qianqian.com/data2/pic/3096b44bf05ce04574b22e8149c5cc33/606976912/606976912.jpg"
"http://music.taihe.com/artist/1113727","Courtney Jaye","地区：","不详","生日：","2","http://qukufile2.qianqian.com/data2/music/B407ED8BE515E8C4B32CA5CF9E12028B/252646262/252646262.jpg"
"http://music.taihe.com/artist/1114","沙宝亮","中国","1972-01-01","(摩羯座)","5595","http://qukufile2.qianqian.com/data2/pic/b9684c04f54d1646bb444683e70f7e9b/594904225/594904225.jpg"
"http://music.taihe.com/artist/1114030","王叙然","中国","1982-03-05","(双鱼座)","1025","http://qukufile2.qianqian.com/data2/music/27A9E3E6443501C79736F10C4480E12D/252076987/252076987.jpg"
"http://music.taihe.com/artist/111432","李治廷","香港","1987-02-26","(双鱼座)","40","http://qukufile2.qianqian.com/data2/pic/a76971e86af0baa614d9b480b51db34b/610560028/610560028.jpg"
"http://music.taihe.com/artist/1114777","金琳","中国","1988-08-30","1988-08-30","1377","http://qukufile2.qianqian.com/data2/pic/3c6894b3f27c85b402a0f95338078736/601926217/601926217.jpg"
"http://music.taihe.com/artist/11149","Rundfunkchor Leipzig","德国","不详","不详","0","http://qukufile2.qianqian.com/data2/music/013EE1983EE8269E6875EF33630266EC/252509144/252509144.jpg"
"http://music.taihe.com/artist/1115","阿杜","新加坡","1972-03-11","(双鱼座)","10.74万","http://qukufile2.qianqian.com/data2/pic/ce52b58848ff456cd4d48765f2f3dd1e/267770218/267770218.jpg"
"http://music.taihe.com/artist/1116","莫文蔚","香港","1970-06-02","(双子座)","7.74万","http://qukufile2.qianqian.com/data2/pic/341d6633e9ede6fb0082698fba2ec1f3/580371219/580371219.jpg"
"http://music.taihe.com/artist/1117","齐秦","台湾","1960-01-12","(摩羯座)","2.22万","http://qukufile2.qianqian.com/data2/pic/ef48ad0b18aafcff40ed9877a603ff22/267376192/267376192.jpg"
"http://music.taihe.com/artist/1118","张信哲","台湾","1967-03-26","(白羊座)","6842","http://qukufile2.qianqian.com/data2/pic/246709056/246709056.jpg"
"http://music.taihe.com/artist/11186","Wiener Philharmoniker","奥地利","1842","1842","4","http://qukufile2.qianqian.com/data2/pic/910cd19321932a1f4aa4bbf61db238bb/601507863/601507863.jpg"
"http://music.taihe.com/artist/11187338","郭力凡","中国","1993-03-26","(白羊座)","260","http://qukufile2.qianqian.com/data2/pic/0da4e7ddab99c4540e3e62c552e22d44/610536451/610536451.jpg"
"http://music.taihe.com/artist/1119","范玮琪","美国","1976-03-18","(双鱼座)","1398","http://qukufile2.qianqian.com/data2/pic/246707511/246707511.jpg"
"http://music.taihe.com/artist/1120","白智英","韩国","1976-03-25","(双鱼座)","152","http://qukufile2.qianqian.com/data2/pic/71812cbde50a892d53c356a56b3885dd/606351965/606351965.jpg"
"http://music.taihe.com/artist/1121","戴佩妮","马来西亚","1978-04-22","(金牛座)","414","http://qukufile2.qianqian.com/data2/pic/246679795/246679795.jpg"
"http://music.taihe.com/artist/1124","浜崎あゆみ","日本","1978-10-02","(天秤座)","91","http://qukufile2.qianqian.com/data2/pic/86380534/86380534.jpg"
"http://music.taihe.com/artist/11256927","初音ミク","日本","2007-08-31","(处女座)","614","http://qukufile2.qianqian.com/data2/pic/246642647/246642647.jpg"
"http://music.taihe.com/artist/1127","迪克牛仔","台湾","1960-11-27","(射手座)","497","http://qukufile2.qianqian.com/data2/pic/246707461/246707461.jpg"
"http://music.taihe.com/artist/11282","Duke Robillard","美国","不详","生日：","3","http://qukufile2.qianqian.com/data2/music/C439203148F0B8739C5FB465246DB51B/252858130/252858130.jpg"
"http://music.taihe.com/artist/1130","林晓培","台湾","1973-12-09","(射手座)","41","http://qukufile2.qianqian.com/data2/music/6AD92F5E03361AF0E41D2B098BCDCD94/252060517/252060517.jpg"
"http://music.taihe.com/artist/1131","李心洁","马来西亚","1976-01-23","(水瓶座)","3811","http://qukufile2.qianqian.com/data2/music/D379D40C1E65FA18A7800707C397E621/252052707/252052707.jpg"
"http://music.taihe.com/artist/1131687","唐古","中国","1986-12-25","(摩羯座)","5820","http://qukufile2.qianqian.com/data2/pic/c5b2167294561854fc3ad58bb5548f3b/598728025/598728025.jpg"
"http://music.taihe.com/artist/1132","罗嘉良","香港","1962-12-16","(射手座)","18","http://qukufile2.qianqian.com/data2/music/1B3B00A9CDDF38C6CEDD12D84FB1F490/252052233/252052233.jpg"
"http://music.taihe.com/artist/1132142","JPM","台湾","不详","不详","1","http://qukufile2.qianqian.com/data2/pic/86432663/86432663.jpg"
"http://music.taihe.com/artist/1133","林忆莲","香港","1966-04-26","(金牛座)","13.47万","http://qukufile2.qianqian.com/data2/pic/07c51ce40aa7ebf333cb40591b00f5b0/542130374/542130374.png"
"http://music.taihe.com/artist/1134","顺子","美国","1973-02-12","(水瓶座)","1.30万","http://qukufile2.qianqian.com/data2/pic/86381531/86381531.jpg"
"http://music.taihe.com/artist/1137","许志安","中国","1967-08-12","(狮子座)","862","http://qukufile2.qianqian.com/data2/pic/86381646/86381646.jpg"
"http://music.taihe.com/artist/1139","庾澄庆","台湾","1961-07-28","(狮子座)","481","http://qukufile2.qianqian.com/data2/pic/246586449/246586449.jpg"
"http://music.taihe.com/artist/1139771","柯震东","中国","1991-06-18","1991-06-18","0","http://qukufile2.qianqian.com/data2/pic/8de36ef5e69387214c54d3b8aaa2f771/610392199/610392199.jpg"
"http://music.taihe.com/artist/1140","伊能静","台湾","1969-03-04","(双鱼座)","321","http://qukufile2.qianqian.com/data2/pic/86381827/86381827.jpg"
"http://music.taihe.com/artist/1141","郑希怡","香港","1981-09-06","(处女座)","6","http://qukufile2.qianqian.com/data2/pic/1a64c906a62e5c6bf35dc9a96da6a7bd/586804075/586804075.jpg"
"http://music.taihe.com/artist/1142","张震岳","台湾","1974-05-02","(金牛座)","8.93万","http://qukufile2.qianqian.com/data2/pic/246710007/246710007.jpg"
"http://music.taihe.com/artist/1144","费翔","美国","1960-12-24","(摩羯座)","321","http://qukufile2.qianqian.com/data2/music/5335E0F0D36C44CE7BC18C01E76A3DAA/252052200/252052200.jpg"
"http://music.taihe.com/artist/1145","金海心","中国","1978-10-30","(天蝎座)","62","http://qukufile2.qianqian.com/data2/pic/86382272/86382272.jpg"
"http://music.taihe.com/artist/1146","景岗山","中国","1967-04-24","(金牛座)","78","http://qukufile2.qianqian.com/data2/pic/80ff6cfa49bd6c0a05e222244d94cfb8/608233218/608233218.jpg"
"http://music.taihe.com/artist/1147","罗中旭","中国","1969-03-01","(双鱼座)","1.83万","http://qukufile2.qianqian.com/data2/music/0F6283D848257370D068B48AEF20B10C/252052650/252052650.jpg"
"http://music.taihe.com/artist/1148","林依轮","中国","1970-04-04","(白羊座)","335","http://qukufile2.qianqian.com/data2/music/76DC128E5D845A338086141BEFF01910/252052199/252052199.jpg"
"http://music.taihe.com/artist/1149","李泉","中国","1969-10-12","(天秤座)","2253","http://qukufile2.qianqian.com/data2/pic/a83ace0fe0a713f2aab7212745c2586b/599330150/599330150.jpg"
"http://music.taihe.com/artist/1150","满文军","中国","1969-04-22","(金牛座)","9514","http://qukufile2.qianqian.com/data2/pic/74c7343e1e214770a8043904712a0de6/580380101/580380101.jpg"
"http://music.taihe.com/artist/1151","朴树","中国","1973-11-08","(天蝎座)","2.47万","http://qukufile2.qianqian.com/data2/pic/246709382/246709382.jpg"
"http://music.taihe.com/artist/11513","高进","中国","1982-05-11","(金牛座)","372","http://qukufile2.qianqian.com/data2/pic/246584927/246584927.jpg"
"http://music.taihe.com/artist/1152","孙楠","中国","1969-02-18","(水瓶座)","3.74万","http://qukufile2.qianqian.com/data2/pic/246709570/246709570.jpg"
"http://music.taihe.com/artist/1153","孙悦","中国","1972-06-19","(双子座)","4319","http://qukufile2.qianqian.com/data2/music/8B19F782C029E82A8CDCA138928D8C9C/252060419/252060419.jpg"
"http://music.taihe.com/artist/1154","水木年华","中国","不详","不详","1.96万","http://qukufile2.qianqian.com/data2/pic/246709516/246709516.jpg"
"http://music.taihe.com/artist/1156","田震","中国","1966-05-02","(金牛座)","1.83万","http://qukufile2.qianqian.com/data2/music/6E1FB3958EFF8B0EF33AE810B4092CBE/252052235/252052235.jpg"
"http://music.taihe.com/artist/1157","汪峰","中国","1971-06-29","(巨蟹座)","1.13万","http://qukufile2.qianqian.com/data2/pic/246585885/246585885.jpg"
"http://music.taihe.com/artist/1158","谢雨欣","中国","1976-03-08","(双鱼座)","907","http://qukufile2.qianqian.com/data2/music/4A780F2C5906B4701353D8CD1ABDECAB/252052634/252052634.jpg"
"http://music.taihe.com/artist/115829","王鸣飞","中国","(水瓶座)","(水瓶座)","14","http://qukufile2.qianqian.com/data2/pic/52ddd5fad7d2d6f10945ecbec82abc57/607848235/607848235.jpg"
"http://music.taihe.com/artist/1159","张咪","中国","12-26","(摩羯座)","487","http://qukufile2.qianqian.com/data2/music/A808D32547699A7DE59250B44B571B08/252052455/252052455.jpg"
"http://music.taihe.com/artist/116099","邓福如","台湾","1987-06-20","(双子座)","84","http://qukufile2.qianqian.com/data2/pic/b98dafa1c570d4af9a4e5d9cb70983bb/609083246/609083246.jpg"
"http://music.taihe.com/artist/1161","本多RuRu","中国","1976-03-18","(双鱼座)","14","http://qukufile2.qianqian.com/data2/pic/30b2dc836c7e079b0a366ec485233074/610244211/610244211.jpg"
"http://music.taihe.com/artist/116196","孙辉","中国","(天蝎座)","(天蝎座)","704","http://qukufile2.qianqian.com/data2/pic/8c42374330d91d56608afca6488c01d6/608998205/608998205.jpg"
"http://music.taihe.com/artist/1162","邓健泓","香港","1974-05-06","(金牛座)","0","http://qukufile2.qianqian.com/data2/music/4A63DE841AD91BA16A8A0E4E10DCFBD0/252052261/252052261.jpg"
"http://music.taihe.com/artist/1163","品冠","马来西亚","1972-02-26","(双鱼座)","2.59万","http://qukufile2.qianqian.com/data2/pic/f80e7b08b9a4f4648cbd88c890a526c5/580365705/580365705.jpg"
"http://music.taihe.com/artist/1163384","哈琳","中国","07-21","(巨蟹座)","31","http://qukufile2.qianqian.com/data2/pic/384c1a5e3c30b334f1d170901d2b1c46/608076442/608076442.jpg"
"http://music.taihe.com/artist/1165","江蕙","台湾","1964-09-11","(处女座)","527","http://qukufile2.qianqian.com/data2/music/711026522D67669A4FB716DEB0FE0FC1/252052647/252052647.jpg"
"http://music.taihe.com/artist/1166","苏永康","香港","1967-09-24","(天秤座)","134","http://qukufile2.qianqian.com/data2/pic/86383762/86383762.jpg"
"http://music.taihe.com/artist/1167","陶晶莹","台湾","1969-10-29","(天蝎座)","1.05万","http://qukufile2.qianqian.com/data2/pic/a1477550c8fce113e740888c84709f8f/580367959/580367959.jpg"
"http://music.taihe.com/artist/1168","徐若瑄","台湾","1975-03-19","(双鱼座)","2986","http://qukufile2.qianqian.com/data2/pic/86383902/86383902.jpg"
"http://music.taihe.com/artist/1169","徐怀钰","台湾","1978-03-03","(双鱼座)","2.64万","http://qukufile2.qianqian.com/data2/music/F77CB63CA0D20E0C89908B2B41541DEB/252053118/252053118.jpg"
"http://music.taihe.com/artist/11697","梁咏琪","香港","1976-03-25","(白羊座)","219","http://qukufile2.qianqian.com/data2/pic/246680375/246680375.jpg"
"http://music.taihe.com/artist/11699","陈慧娴","香港","1965-07-28","(狮子座)","1578","http://qukufile2.qianqian.com/data2/pic/246667456/246667456.jpg"
"http://music.taihe.com/artist/1170","杨乃文","台湾","1974-03-02","(双鱼座)","2.38万","http://qukufile2.qianqian.com/data2/pic/6946d07d7fe08d609c2f99649cd91a03/584965243/584965243.jpg"
"http://music.taihe.com/artist/11700","Dido","英国","1971-12-25","(摩羯座)","309","http://qukufile2.qianqian.com/data2/pic/019b04a8a73495b020857d870a248fa2/569543509/569543509.jpg"
"http://music.taihe.com/artist/11701","Avril Lavigne","加拿大","1984-09-27","(天秤座)","184","http://qukufile2.qianqian.com/data2/pic/9c6182fbb31449968f738df5d428c523/582841243/582841243.jpg"
"http://music.taihe.com/artist/11702","Christina Aguilera","美国","1980-12-18","(射手座)","29","http://qukufile2.qianqian.com/data2/pic/1f5366caab119c122c5a004e791d988f/261807546/261807546.jpg"
"http://music.taihe.com/artist/11704","Akon","美国","1973-04-16","(白羊座)","126","http://qukufile2.qianqian.com/data2/pic/ed4b588069b06c8081f5e09fd4163e6e/261061845/261061845.jpg"
"http://music.taihe.com/artist/11705","Celine Dion","加拿大","1968-03-30","(白羊座)","531","http://qukufile2.qianqian.com/data2/pic/86403166/86403166.jpg"
"http://music.taihe.com/artist/11706","Oasis","英国","不详","生日：","6","http://qukufile2.qianqian.com/data2/pic/8f0028587517d1eebe5069942bab4e9f/585619330/585619330.jpg"
