"name","date","url","author","author_url","ablum_name","ablum_link"
"坐飞机","发行时间：2013-03-22","http://music.taihe.com/song/10494406","小蓓蕾组合","/artist/707709","中国儿歌曲库 Vol. 16： 幼儿唱游歌曲","/album/265719101"
"济公","发行时间：2013-03-22","http://music.taihe.com/song/10494507","小蓓蕾组合","/artist/707709","057、儿歌曲库-童歌经典","/album/10493834"
"黑猫警长","发行时间：2015-09-23","http://music.taihe.com/song/10494525","小蓓蕾组合","/artist/707709","014、儿歌曲库-童歌经典","/album/10493720"
"娃哈哈","发行时间：2013-03-22","http://music.taihe.com/song/10494527","小蓓蕾组合","/artist/707709","015、儿歌曲库-童歌经典","/album/83685916"
"小狗乖乖","发行时间：2013-03-22","http://music.taihe.com/song/10494547","小蓓蕾组合","/artist/707709","025、儿歌曲库-七巧板金曲","/album/10493749"
"小孩","发行时间：2011-09-29","http://music.taihe.com/song/10494624","思嘉","/artist/707711","儿歌曲库48","/album/10494047"
"小二郎","发行时间：2013-03-22","http://music.taihe.com/song/10494626","小蓓蕾组合","/artist/707709","057、儿歌曲库-童歌经典","/album/10493834"
"让我们荡起双桨","发行时间：2015-09-23","http://music.taihe.com/song/10494647","小蓓蕾组合","/artist/707709","014、儿歌曲库-童歌经典","/album/10493720"
"小燕子","发行时间：2015-09-23","http://music.taihe.com/song/10494734","小蓓蕾组合","/artist/707709","014、儿歌曲库-童歌经典","/album/10493720"
"可爱的蓝精灵","发行时间：2015-09-23","http://music.taihe.com/song/10494739","小蓓蕾组合","/artist/707709","014、儿歌曲库-童歌经典","/album/10493720"
"花仙子","发行时间：2015-09-23","http://music.taihe.com/song/10494740","小蓓蕾组合","/artist/707709","014、儿歌曲库-童歌经典","/album/10493720"
"种太阳","发行时间：2013-03-22","http://music.taihe.com/song/10494745","小蓓蕾组合","/artist/707709","015、儿歌曲库-童歌经典","/album/83685916"
"小兔子乖乖","发行时间：2013-03-22","http://music.taihe.com/song/10494747","小蓓蕾组合","/artist/707709","015、儿歌曲库-童歌经典","/album/83685916"
"童年的小摇车","发行时间：2013-03-22","http://music.taihe.com/song/10494778","小蓓蕾组合","/artist/707709","019、儿歌曲库-唱给妈妈的歌","/album/10493734"
"妈妈怀里的歌","发行时间：2013-03-22","http://music.taihe.com/song/10494781","小蓓蕾组合","/artist/707709","019、儿歌曲库-唱给妈妈的歌","/album/10493734"
"鹅鹅鹅","发行时间：2013-03-22","http://music.taihe.com/song/10494809","小蓓蕾组合","/artist/707709","057、儿歌曲库-童歌经典","/album/10493834"
"蜗牛","发行时间：2013-03-22","http://music.taihe.com/song/10494911","小蓓蕾组合","/artist/707709","057、儿歌曲库-童歌经典","/album/10493834"
"摇啊摇摇到外婆桥","发行时间：2013-03-22","http://music.taihe.com/song/10494913","小蓓蕾组合","/artist/707709","057、儿歌曲库-童歌经典","/album/10493834"
"聪明的一休","发行时间：2013-03-22","http://music.taihe.com/song/10495017","小蓓蕾组合","/artist/707709","057、儿歌曲库-童歌经典","/album/10493834"
"我是一个粉刷匠","发行时间：2013-03-22","http://music.taihe.com/song/10495127","小蓓蕾组合","/artist/707709","057、儿歌曲库-童歌经典","/album/10493834"
"新年好","发行时间：2013-03-22","http://music.taihe.com/song/10495151","小蓓蕾组合","/artist/707709","中国儿歌曲库 Vol. 49：世界名曲娃娃唱","/album/265794855"
"小蝌蚪找妈妈","发行时间：2013-03-22","http://music.taihe.com/song/10495195","小蓓蕾组合","/artist/707709","043、儿歌曲库-幼儿唱游歌曲","/album/83693301"
"Good Morning To You (早上好)","发行时间：2013-03-22","http://music.taihe.com/song/10495259","小蓓蕾组合","/artist/707709","055 儿歌曲库-双语儿歌对对唱","/album/10494044"
"小花猫","发行时间：2013-03-22","http://music.taihe.com/song/10495335","小蓓蕾组合","/artist/707709","040、儿歌曲库-台湾童歌金曲","/album/10493714"
"小白狗","发行时间：2013-03-22","http://music.taihe.com/song/10495365","小蓓蕾组合","/artist/707709","045、儿歌曲库-幼儿唱游歌曲","/album/83696883"
"学习雷锋好榜样","发行时间：2015-09-30","http://music.taihe.com/song/10495409","小蓓蕾组合","/artist/707709","中国儿歌曲库 Vol. 52：娃娃唱红歌","/album/265797966"
"春天在哪里","发行时间：2013-03-22","http://music.taihe.com/song/10495457","小蓓蕾组合","/artist/707709","057、儿歌曲库-童歌经典","/album/10493834"
"天鹅湖","发行时间：2013-03-22","http://music.taihe.com/song/10495458","小蓓蕾组合","/artist/707709","057、儿歌曲库-童歌经典","/album/10493834"
"摇到外婆桥","发行时间：2013-03-22","http://music.taihe.com/song/10495513","小蓓蕾组合","/artist/707709","057、儿歌曲库-童歌经典","/album/10493834"
"小机灵的歌","发行时间：2013-03-22","http://music.taihe.com/song/10495514","小蓓蕾组合","/artist/707709","057、儿歌曲库-童歌经典","/album/10493834"
"小蜗牛","发行时间：2013-03-22","http://music.taihe.com/song/10495516","小蓓蕾组合","/artist/707709","057、儿歌曲库-童歌经典","/album/10493834"
"把梦烧光(演奏版)-口白","发行时间：1995-09-02","http://music.taihe.com/song/1050114","齐秦","/artist/1117","命运的深渊","/album/70697"
"依然爱你","发行时间：2011-09-30","http://music.taihe.com/song/10509856","王力宏","/artist/1107","火力全开","/album/10404956"
"你不知道的事","发行时间：2011-09-30","http://music.taihe.com/song/10509918","王力宏","/artist/1107","火力全开","/album/10404956"
"你不在","发行时间：2011-09-30","http://music.taihe.com/song/10510091","王力宏","/artist/1107","火力全开","/album/10404956"
"花田错","发行时间：2011-09-30","http://music.taihe.com/song/10510160","王力宏","/artist/1107","火力全开","/album/10404956"
"爱错","发行时间：2011-09-30","http://music.taihe.com/song/10510180","王力宏","/artist/1107","火力全开","/album/10404956"
"星座","发行时间：2011-09-30","http://music.taihe.com/song/10510236","王力宏","/artist/1107","火力全开","/album/10404956"
"大城小爱","发行时间：2011-09-30","http://music.taihe.com/song/10510306","王力宏","/artist/1107","火力全开","/album/10404956"
"Can You Feel My World","发行时间：2011-09-30","http://music.taihe.com/song/10510312","王力宏","/artist/1107","火力全开","/album/10404956"
"春雨里洗过的太阳","发行时间：2011-09-30","http://music.taihe.com/song/10510321","王力宏","/artist/1107","火力全开","/album/10404956"
"心跳","发行时间：2011-09-30","http://music.taihe.com/song/10510324","王力宏","/artist/1107","火力全开","/album/10404956"
"听我说","发行时间：2011-09-29","http://music.taihe.com/song/10510354","袁咏琳,李玖哲","/artist/10604","2 Be Different","/album/10390890"
"不是故意","发行时间：2011-09-30","http://music.taihe.com/song/10513108","By2","/artist/1418","90'闹NOW","/album/10368944"
"一样爱着你","发行时间：2011-09-30","http://music.taihe.com/song/10513111","By2","/artist/1418","90'闹NOW","/album/10368944"
"跳伞","发行时间：2009-07-14","http://music.taihe.com/song/1051479","群星","/artist/2374","2002钢琴恋曲Piano Hits","/album/7311881"
"Changes","发行时间：2013-11-18","http://music.taihe.com/song/105224596","Faul & Wad Ad,Pnau","/artist/123532805","Changes","/album/105224589"
"We Will Rock You","发行时间：2006-04-11","http://music.taihe.com/song/1052509","Queen","/artist/2377","Stone Cold Classics","/album/1052506"
"安静","发行时间：2009-08-24","http://music.taihe.com/song/10525914","周杰伦","/artist/7994","他&他 [好男真情歌]","/album/10525799"
"我爱的人","发行时间：2009-08-24","http://music.taihe.com/song/10526004","陈小春","/artist/1111","他&他 [好男真情歌]","/album/10525799"
"与你无关","发行时间：1999-01-01","http://music.taihe.com/song/1052785","蔡健雅","/artist/1180","呼吸","/album/7325965"
" 恋爱夏天","发行时间：1970-01-01","http://music.taihe.com/song/105292056","庄心妍","/artist/28646904"," 一直想着他","/album/105291698"
" 一直想着他","发行时间：1970-01-01","http://music.taihe.com/song/105292090","庄心妍","/artist/28646904"," 一直想着他","/album/105291698"
" 错过的花季","发行时间：1970-01-01","http://music.taihe.com/song/105292258","庄心妍","/artist/28646904"," 一直想着他","/album/105291698"
"用一千只手臂拥抱你","发行时间：2006-07-21","http://music.taihe.com/song/1053001","容祖儿","/artist/1099","Jump Up 9492","/album/187668"
"Somebody To Love","发行时间：2010-09-20","http://music.taihe.com/song/10538926","Usher,Justin Bieber","/artist/104627","Versus","/album/2468962"
"承诺","发行时间：2011-10-11","http://music.taihe.com/song/10541359","陈翔","/artist/2622","初告白","/album/10354908"
"我们爱过就好","发行时间：2011-10-10","http://music.taihe.com/song/10542288","薛之谦,黄龄","/artist/2517","几个薛之谦","/album/14921267"
"继续爱","发行时间：2009-07-14","http://music.taihe.com/song/1054234","群星","/artist/2374","2002钢琴恋曲Piano Hits","/album/7311881"
"安静","发行时间：2009-07-14","http://music.taihe.com/song/1054247","群星","/artist/2374","2002钢琴恋曲Piano Hits","/album/7311881"
"未来","发行时间：2011-10-10","http://music.taihe.com/song/10543041","魏晨","/artist/1045","破晓","/album/8922738"
"寂寞的季节","发行时间：2003-08-08","http://music.taihe.com/song/1054496","陶喆","/artist/1104","Ultrasound 乐之路 1997-2003","/album/931571"
"我不会喜欢你","发行时间：2011-10-18","http://music.taihe.com/song/10546881","陈柏霖","/artist/854732","我可能不会爱你 电视原声带","/album/10546896"
"还是会","发行时间：2011-10-18","http://music.taihe.com/song/10546891","韦礼安","/artist/1677","我可能不会爱你 电视原声带","/album/10546896"
"天籁传奇","发行时间：2010-09-30","http://music.taihe.com/song/10547632","凤凰传奇","/artist/1490","我从草原来 ","/album/10547618"
"直到世界尽头","发行时间：2013-11-11","http://music.taihe.com/song/105490129","果味VC","/artist/2537","启示录","/album/105489275"
"I'll Be There","发行时间：2011-10-24","http://music.taihe.com/song/10549652","梁晓雪","/artist/5322","I'll be there 在你身边","/album/10549653"
"一念执着","发行时间：2011-09-01","http://music.taihe.com/song/10551724","胡歌,阿兰","/artist/1827","步步惊心原声带","/album/10230250"
"盛夏光年","发行时间：2011-09-14","http://music.taihe.com/song/10552982","黑龙","/artist/1342","盛夏光年","/album/14461600"
"苹果的魔法","发行时间：2002-05-03","http://music.taihe.com/song/1055660","辛晓琪","/artist/1233","恋人啊！","/album/2451657"
"Round Midnight","发行时间：2010-04-26","http://music.taihe.com/song/10556799","Kenny G","/artist/176903","Songbird: The Best Of Kenny G","/album/10556779"
"笑红尘","发行时间：2003-12-26","http://music.taihe.com/song/1055835","陈淑桦","/artist/1228","给淑桦的一封信","/album/70727"
"曾经","发行时间：2002-05-03","http://music.taihe.com/song/1055859","辛晓琪","/artist/1233","恋人啊！","/album/2451657"
"Mistletoe","发行时间：2011-10-17","http://music.taihe.com/song/10558909","Justin Bieber","/artist/88985","Mistletoe","/album/10558911"
"The Good Good","发行时间：2013-04-22","http://music.taihe.com/song/105616333","Snoop Dogg","/artist/2718","Reincarnated","/album/105616143"
"明年今日","发行时间：2011-10-18","http://music.taihe.com/song/10561847","杨千嬅","/artist/1085","903 id club 拉阔音乐会 陈奕迅x杨千嬅x梁汉文","/album/10562188"
"吃货","发行时间：2013-11-30","http://music.taihe.com/song/105619195","梁凡","/artist/2176489","小天使","/album/105619194"
"Titanium","发行时间：2013-11-14","http://music.taihe.com/song/105625635","Meg DeLacy","/artist/232913408","Side Effects: The Music, Episode 1","/album/105625629"
"Oscar","发行时间：2011-10-19","http://music.taihe.com/song/10562667","少女时代","/artist/56914","The Boys","/album/10556386"
"翅膀","发行时间：2011-10-18","http://music.taihe.com/song/10562763","林依晨","/artist/1093","我可能不会爱你 电视原声带","/album/10546896"
"我不会喜欢你","发行时间：2011-10-18","http://music.taihe.com/song/10562789","陈柏霖","/artist/854732","我可能不会爱你 电视原声带","/album/10546896"
"现在开始","发行时间：2011-10-18","http://music.taihe.com/song/10562829","王宏恩","/artist/1675","我可能不会爱你 电视原声带","/album/10546896"
"爱的海洋","发行时间：2013-10-18","http://music.taihe.com/song/105629775","曲婉婷","/artist/687850","Say The Words","/album/105629735"
"阳光下的我们","发行时间：2013-10-18","http://music.taihe.com/song/105629804","曲婉婷","/artist/687850","Say The Words","/album/105629735"
"一剪梅","发行时间：2003-01-01","http://music.taihe.com/song/1056738","费玉清","/artist/1254","清韵悠扬 精选一","/album/7322946"
"不羁的生命","发行时间：2013-12-02","http://music.taihe.com/song/105687840","汪峰","/artist/1157","生来彷徨","/album/100900024"
"世界第一等","发行时间：2003-12-01","http://music.taihe.com/song/1057541","刘德华","/artist/1224","经典重现","/album/937365"
"一场游戏一场梦","发行时间：1987-12-19","http://music.taihe.com/song/1057968","王杰","/artist/1090","一场游戏一场梦","/album/7288230"
