"company","url","date","author","author_url","cover","name","play_fre"
"太合麦田","http://music.taihe.com/album/10653960","2011-11-11","MIC男团","http://music.taihe.com/artist/1607","http://qukufile2.qianqian.com/data2/pic/3db77dd9229769f4808f7bf5746fb964/265496504/265496504.jpg","V","9"
"新奥视讯","http://music.taihe.com/album/106564","2006-02-09","阿宝","http://music.taihe.com/artist/1627","http://qukufile2.qianqian.com/data2/pic/39476337/39476337.jpg","想亲亲想在心眼眼上","60"
"SONY","http://music.taihe.com/album/106566","2005-10-28","康康","http://music.taihe.com/artist/2547","http://qukufile2.qianqian.com/data2/pic/661c3ad385fdaac35ff72c94363eb93f/106566/106566.jpg","管你妈妈嫁给谁","1"
"SONY","http://music.taihe.com/album/1065862","1999-04-13","Yanni","http://music.taihe.com/artist/4018","http://qukufile2.qianqian.com/data2/pic/d3f79fe1fb679feec5ed2671570e9c05/1065862/1065862.jpg","Love Songs","21"
"SONY","http://music.taihe.com/album/106666","2009-04-20","王力宏","http://music.taihe.com/artist/1107","http://qukufile2.qianqian.com/data2/pic/b3863c44f3da1b97534a257fb9914a3b/106666/106666.jpg","大马 Music Man 纪念精选辑","4"
"新二十一东方","http://music.taihe.com/album/106716","2007-01-04","胡清蓝","http://music.taihe.com/artist/10554","http://qukufile2.qianqian.com/data2/music/CBF7784C8331D71F93B0C314787BB4B4/252204115/252204115.jpg","日志","0"
"北京京文唱片传播有限公司","http://music.taihe.com/album/106962","2000-10-01","筠子","http://music.taihe.com/artist/2324","http://qukufile2.qianqian.com/data2/pic/7e3d66010986af0292e7e8a49aaa78d8/599985870/599985870.png","春分 立秋 冬至","99"
"爱我格林","http://music.taihe.com/album/107043530","2013-12-14","彭野","http://music.taihe.com/artist/209818818","http://qukufile2.qianqian.com/data2/pic/107043464/107043464.jpg","彭野新儿歌精选","332"
"圣螺传媒","http://music.taihe.com/album/107054811","2013-11-15","讴洋","http://music.taihe.com/artist/211130510","http://qukufile2.qianqian.com/data2/pic/107054777/107054777.jpg","热血巡航","2"
"恒大音乐","http://music.taihe.com/album/107068906","2013-12-15","中国音超群星","http://music.taihe.com/artist/211248627","http://qukufile2.qianqian.com/data2/pic/829114b92d8a11399942b3fe4c0b34ba/593406610/593406610.jpg","金钟奖中国音超 第1期","36"
"SONY","http://music.taihe.com/album/10707890","2008-06-16","刘畊宏","http://music.taihe.com/artist/2552","http://qukufile2.qianqian.com/data2/pic/6d01b400460a6713ed8a75c23500c3bc/569703102/569703102.jpg","天使之城 迦南美地","0"
"北京摩登天空文化发展有限公司","http://music.taihe.com/album/107161941","2013-12-18","旅行团乐队","http://music.taihe.com/artist/87904713","http://qukufile2.qianqian.com/data2/pic/1b30718503bba7ce2718fc6b1b9f77f9/556044148/556044148.jpg","于是我不再唱歌","9"
"不详","http://music.taihe.com/album/107171723","2013-12-17","群星","http://music.taihe.com/artist/2374","http://qukufile2.qianqian.com/data2/pic/e78e17294104b567faacc136188e9192/107171723/107171723.jpg","寻找‧音乐精选 – 悲伤恋歌","1"
"亚神音乐","http://music.taihe.com/album/107181685","2013-12-20","杨乃文","http://music.taihe.com/artist/1170","http://qukufile2.qianqian.com/data2/pic/107181686/107181686.jpg","ZERO","17"
"艺海先河","http://music.taihe.com/album/107182735","2013-12-19","辽东笑笑生","http://music.taihe.com/artist/60430942","http://qukufile2.qianqian.com/data2/pic/107182030/107182030.jpg","漂","0"
"环球唱片","http://music.taihe.com/album/10719491","2010-01-25","tok tok tok","http://music.taihe.com/artist/87903050","http://qukufile2.qianqian.com/data2/music/081A0F73A64A5003A256BFA4FC510603/252871225/252871225.jpg","She And He","1"
"SONY","http://music.taihe.com/album/10735633","2008-07-28","The Box Tops","http://music.taihe.com/artist/88007974","http://qukufile2.qianqian.com/data2/music/FD4EC6E2B19384053A79C2EA576FB7B8/252577054/252577054.jpg","Cry Like A Baby","0"
"SONY","http://music.taihe.com/album/10735643","2009-09-21","群星","http://music.taihe.com/artist/2374","http://qukufile2.qianqian.com/data2/music/55343CC8A4A3B3495B15D7D3ED3CDC5C/252543089/252543089.jpg","Hitto!!超人气偶像剧主题曲精选","30"
"SONY","http://music.taihe.com/album/10735646","2010-02-08","群星","http://music.taihe.com/artist/2374","http://qukufile2.qianqian.com/data2/pic/86de6a0dad614537003e2828717b7397/10735646/10735646.jpg","婚礼歌手 幸福情歌精选","70"
"SONY","http://music.taihe.com/album/107667","2006-10-06","蔡旻佑","http://music.taihe.com/artist/55565","http://qukufile2.qianqian.com/data2/music/46FAAAEEE749561B7EE89356C18E0441/252368893/252368893.jpg","19","3"
"爱我格林","http://music.taihe.com/album/107669671","2013-12-24","曹菲儿","http://music.taihe.com/artist/2012397","http://qukufile2.qianqian.com/data2/pic/107669393/107669393.jpg","抹茶甜心","0"
"不详","http://music.taihe.com/album/107679","2009-07-16","陈伟霆","http://music.taihe.com/artist/1596","http://qukufile2.qianqian.com/data2/pic/484f608e8324ab30b6f68367bf4048ff/107679/107679.jpg","战士","12"
"海蝶音乐","http://music.taihe.com/album/107684791","2014-01-10","胡彦斌","http://music.taihe.com/artist/1103","http://qukufile2.qianqian.com/data2/pic/8fef3f46b877c2cb9684a6e37ab5889d/107684791/107684791.jpg","太歌","160"
"A&M","http://music.taihe.com/album/1078141","1983-06-17","The Police","http://music.taihe.com/artist/177953","http://qukufile2.qianqian.com/data2/pic/bd00e60b7ad222dacde3af18204ad7bc/1078141/1078141.jpg","Synchronicity","9"
"英皇唱片","http://music.taihe.com/album/107934","2010-09-22","洪卓立","http://music.taihe.com/artist/1420","http://qukufile2.qianqian.com/data2/pic/2b45379deb7abff2512e92cd1d940668/261950870/261950870.jpg","Precious Moment","0"
"英皇唱片","http://music.taihe.com/album/107945","2008-01-23","洪卓立","http://music.taihe.com/artist/1420","http://qukufile2.qianqian.com/data2/pic/994cab2fb04159f8ebfbde8cc7f71c86/107945/107945.png","Go","1"
"英皇唱片","http://music.taihe.com/album/107962","2008-10-30","洪卓立","http://music.taihe.com/artist/1420","http://qukufile2.qianqian.com/data2/music/E5505400FA0C5E1F6E865EA0FA671711/252204175/252204175.jpg","Next Attraction","0"
"听见时代","http://music.taihe.com/album/108013570","2013-12-26","玖月奇迹","http://music.taihe.com/artist/5976","http://qukufile2.qianqian.com/data2/pic/108013506/108013506.jpg","中国吉祥","39"
"龙乐文化","http://music.taihe.com/album/108031","2002-01-01","小柯","http://music.taihe.com/artist/1374","http://qukufile2.qianqian.com/data2/pic/feb824a064b947aa34481ffa638642fd/601761501/601761501.jpg","小柯2002","4"
"中新音像","http://music.taihe.com/album/108033","2000-10-01","小柯","http://music.taihe.com/artist/1374","http://qukufile2.qianqian.com/data2/pic/828f35deabfa02efb899d72e0bc836dd/601753481/601753481.jpg","日子 1997-2000年影视作品精选","16"
"北京摩登天空文化发展有限公司","http://music.taihe.com/album/108051814","2013-12-27","张蔷","http://music.taihe.com/artist/10532","http://qukufile2.qianqian.com/data2/pic/b3485f0e822611ef61eae30823be0222/556189160/556189160.jpg","别再问我什么是迪斯科","180"
"环球唱片","http://music.taihe.com/album/1080543","2014-05-08","Bond","http://music.taihe.com/artist/811596","http://qukufile2.qianqian.com/data2/music/292E86A925A9B990948DB0D2E8E6E88D/252241409/252241409.jpg","Classified","23"
"北京北影录音录像公司","http://music.taihe.com/album/108058","2003-06-01","雪村","http://music.taihe.com/artist/1259","http://qukufile2.qianqian.com/data2/pic/3998498b0e784ff75c978d0d40eeface/601822474/601822474.jpg","全是高科技","2"
"龙乐文化","http://music.taihe.com/album/108068","2001-08-01","雪村","http://music.taihe.com/artist/1259","http://qukufile2.qianqian.com/data2/pic/672e93a21e5a93c1abfedf8fd63a8891/601807102/601807102.jpg","东北人都是活雷锋","13"
"恒大音乐","http://music.taihe.com/album/108089157","2013-12-29","中国音超群星","http://music.taihe.com/artist/211248627","http://qukufile2.qianqian.com/data2/music/753C07D8566999BC5D93CE06C1383147/254743087/254743087.jpg","金钟奖中国音超 第3期","12"
"福茂唱片","http://music.taihe.com/album/108378","1995-07-06","澎恰恰","http://music.taihe.com/artist/1657","http://qukufile2.qianqian.com/data2/pic/7421fd5af0e96f2add45e937436de404/607976962/607976962.jpg","变调恋歌","0"
"华宇世博","http://music.taihe.com/album/108386210","2014-01-01","王绎龙","http://music.taihe.com/artist/56819","http://qukufile2.qianqian.com/data2/pic/fadb1e0df470066e5add07c3c00ffa35/556189074/556189074.jpg","主宰未来","2"
"不详","http://music.taihe.com/album/108440","1999-04-28","谢霆锋","http://music.taihe.com/artist/1047","http://qukufile2.qianqian.com/data2/music/F28244A2C1DD03465A8089B07E7A3CB6/252203608/252203608.jpg","Believe","0"
"恒大音乐","http://music.taihe.com/album/108451679","2014-01-05","中国音超群星","http://music.taihe.com/artist/211248627","http://qukufile2.qianqian.com/data2/music/90E9F8A482084B12517C8A72749FBE54/254756276/254756276.jpg","金钟奖中国音超 第4期","23"
"明日明星文化","http://music.taihe.com/album/108494885","2014-01-03","面具","http://music.taihe.com/artist/99828872","http://qukufile2.qianqian.com/data2/music/DFAAE43156E1D7CBE230AA46FAAFAEC5/254748150/254748150.jpg","劈腿哥唱劈腿歌","1"
"上华唱片","http://music.taihe.com/album/108518","2005-11-25","熊天平","http://music.taihe.com/artist/1235","http://qukufile2.qianqian.com/data2/music/F55D88D1DEB164D4F8F8CAD05D75DCC4/252179610/252179610.jpg","熊心万丈","8"
"英皇唱片","http://music.taihe.com/album/108544","2008-01-09","Twins","http://music.taihe.com/artist/1050","http://qukufile2.qianqian.com/data2/pic/9dd1431aa7ab5cc504f9a3cbfb98e76e/578954644/578954644.jpg","桐话妍语","0"
"索卡尼","http://music.taihe.com/album/108655919","2014-01-08","朱贝贝","http://music.taihe.com/artist/97022366","http://qukufile2.qianqian.com/data2/music/79C012F0090F3C4D02683747A55A83E6/254752292/254752292.jpg","草原情郎","4"
"滚石唱片","http://music.taihe.com/album/108660458","2013-12-31","Candy Cola","http://music.taihe.com/artist/232918198","http://qukufile2.qianqian.com/data2/music/14253B1D3661EEE46FC4B16E2D92CC78/254750980/254750980.jpg","Candy Cola","0"
"启韵传媒","http://music.taihe.com/album/108704143","2014-01-08","小右","http://music.taihe.com/artist/87953207","http://qukufile2.qianqian.com/data2/pic/108703970/108703970.jpg","你是我的女朋友","198"
"环球唱片","http://music.taihe.com/album/108939664","2014-01-09","陈奕迅","http://music.taihe.com/artist/1077","http://qukufile2.qianqian.com/data2/music/EE41536B135B488B434D2A60EFEA73B2/254756062/254756062.jpg","Eason's Life 陈奕迅2013演唱会","33"
"恒大音乐","http://music.taihe.com/album/108949880","2014-01-12","中国音超群星","http://music.taihe.com/artist/211248627","http://qukufile2.qianqian.com/data2/music/F343DEA7665A68E20571D432CD347AC0/254750400/254750400.jpg","金钟奖中国音超 第5期","59"
"滚石唱片","http://music.taihe.com/album/109048","1992-12-07","唐朝乐队","http://music.taihe.com/artist/2577","http://qukufile2.qianqian.com/data2/pic/500c57aba4c921fda14500d1c734a001/109048/109048.jpg","唐朝","101"
"美力星空","http://music.taihe.com/album/109070520","2014-01-13","陈艺鹏","http://music.taihe.com/artist/1876","http://qukufile2.qianqian.com/data2/pic/d713c06aede54f99799261f383cb7097/611922037/611922037.jpg","连城记","11"
"环球唱片","http://music.taihe.com/album/109547","2010-06-11","神木与瞳","http://music.taihe.com/artist/5850","http://qukufile2.qianqian.com/data2/music/C18AA8D23C64E3FB7788701393481FBA/252205734/252205734.jpg","守护者","14"
"环球唱片","http://music.taihe.com/album/1095867","2014-01-10","The Cardigans","http://music.taihe.com/artist/177938","http://qukufile2.qianqian.com/data2/pic/1cb31d1c2a03aaf82116f1eb02b1ee3d/1095867/1095867.jpg","Best Of","3"
"环球唱片","http://music.taihe.com/album/109593","2008-08-22","神木与瞳","http://music.taihe.com/artist/5850","http://qukufile2.qianqian.com/data2/pic/88449448/88449448.jpg","为你而活","82"
"SONY","http://music.taihe.com/album/109656491","2013-12-09","The Brothers Four","http://music.taihe.com/artist/88008000","http://qukufile2.qianqian.com/data2/music/5BEF5361D1053E98361FE4BB0BFC5290/254779319/254779319.jpg","The Big Folk Hits","5"
"酝星文化","http://music.taihe.com/album/109704215","2014-01-10","吕莹晶","http://music.taihe.com/artist/60430988","http://qukufile2.qianqian.com/data2/pic/109703979/109703979.jpg","那片海海海","1"
"环球唱片","http://music.taihe.com/album/109714112","2013-12-09","Howard Shore","http://music.taihe.com/artist/402868","http://qukufile2.qianqian.com/data2/music/84247C2E0F71B3246C29259A56F53170/254769054/254769054.jpg","The Hobbit - The Desolation Of Smaug","161"
"广州致力文化传播有限公司","http://music.taihe.com/album/109798957","1970-01-01","庄心妍","http://music.taihe.com/artist/28646904","http://qukufile2.qianqian.com/data2/pic/22d3ef5741eaa2203068e7ce5aad3263/584549611/584549611.jpg","庄心妍情歌精选集","322"
"海蝶音乐","http://music.taihe.com/album/109842562","2014-01-17","平安","http://music.taihe.com/artist/12892072","http://qukufile2.qianqian.com/data2/pic/7b1e81c58f6673c1fa2505eb8cbbb75e/109842562/109842562.jpg","城市的上空","189"
"SONY","http://music.taihe.com/album/109989165","2014-01-21","A Great Big World","http://music.taihe.com/artist/89922475","http://qukufile2.qianqian.com/data2/music/28DB45517D85B508899C56A3DC4799F8/254777550/254777550.jpg","Is There Anybody Out There?","8"
"英皇唱片","http://music.taihe.com/album/1101844","2008-08-29","陈奕迅","http://music.taihe.com/artist/1077","http://qukufile2.qianqian.com/data2/pic/b5da17901e8e982ec1682bf93cb14051/1101844/1101844.jpg","The Best Moment","25"
"杰威尔JVR音乐有限公司","http://music.taihe.com/album/11053974","2011-11-11","周杰伦","http://music.taihe.com/artist/7994","http://qukufile2.qianqian.com/data2/pic/d9631092409a148cda821b2235ff5bb2/274051844/274051844.jpeg","惊叹号","141"
"不详","http://music.taihe.com/album/11059701","2011-10-25","何洁","http://music.taihe.com/artist/1028","http://qukufile2.qianqian.com/data2/pic/ec248ba9e05c4b9b6809db854dd93af4/11059701/11059701.jpg","短暂的爱情","12"
"滚石唱片","http://music.taihe.com/album/112164","2000-09-27","林承光","http://music.taihe.com/artist/1943","http://qukufile2.qianqian.com/data2/pic/e3ed601106c43ef2e147720a79beacb6/610638105/610638105.jpg","昨夜青春","0"
"滚石唱片","http://music.taihe.com/album/112199","2003-09-01","林佑威","http://music.taihe.com/artist/1240","http://qukufile2.qianqian.com/data2/pic/dc2e6256803ae86b7e1c92054c379251/610225128/610225128.JPG","那条街","1"
"滚石唱片","http://music.taihe.com/album/112404","1980-01-01","李建复","http://music.taihe.com/artist/2048","http://qukufile2.qianqian.com/data2/pic/26123a9c4ccf328fb684f249219ba851/610192710/610192710.jpg","龙的传人","21"
"海蝶音乐","http://music.taihe.com/album/112459","2008-03-24","李志清","http://music.taihe.com/artist/2057","http://qukufile2.qianqian.com/data2/pic/d70991f4930d9d881657d76a1bd2e2d6/607903183/607903183.jpg","在135公里等我","3"
"北京天禹兄弟","http://music.taihe.com/album/112635","2009-07-09","兰雨","http://music.taihe.com/artist/88011463","http://qukufile2.qianqian.com/data2/pic/88452575/88452575.jpg","恋千年","2"
"环球唱片","http://music.taihe.com/album/11268895","2014-04-04","Justin Bieber","http://music.taihe.com/artist/88985","http://qukufile2.qianqian.com/data2/pic/89006084/89006084.jpg","Under The Mistletoe","171"
"环球唱片","http://music.taihe.com/album/11275623","2011-10-19","Boyz II Men","http://music.taihe.com/artist/49013","http://qukufile2.qianqian.com/data2/music/E354A7ED43FD894C3F7B6E4FC12AE649/252567138/252567138.jpg","Twenty","9"
"SONY","http://music.taihe.com/album/11276267","2011-09-19","可米小子","http://music.taihe.com/artist/9629","http://qukufile2.qianqian.com/data2/pic/4788e178516aaa85f44a529043d9f744/599976339/599976339.jpg","Goodbye 新歌+精选","0"
"SONY","http://music.taihe.com/album/11276282","2010-11-12","P!nk","http://music.taihe.com/artist/717435","http://qukufile2.qianqian.com/data2/music/0A0921E208E04395F17643519698C8B3/252760039/252760039.jpg","Greatest Hits...So Far!!!","5"
"SONY","http://music.taihe.com/album/11276361","2011-10-21","Kelly Clarkson","http://music.taihe.com/artist/9918","http://qukufile2.qianqian.com/data2/pic/89008006/89008006.jpg","Stronger","8"
